order_id,order_date,sku,color,size,unit_price,quantity,revenue,age,discount,customer_rating,stock,category,category_id,category_avg_price,category_total_revenue,category_popularity,holiday_type
256,2022-08-28 12:12:00,708,Dark Blue,3XL,298,3,894,27,5,4,329,Dresses,0,273,563441,84,No Holiday
71,2022-06-08 12:32:00,799,Dark Blue,L,264,6,1584,49,20,1,173,Jeans,2,274,559255,83,No Holiday
156,2022-09-09 01:08:00,799,Dark Blue,M,265,7,1855,24,15,4,347,Sweaters,4,277,553327,79,No Holiday
114,2022-07-20 18:57:00,799,Dark Blue,XL,288,2,576,21,20,5,146,T-Shirts,5,277,707980,99,No Holiday
91,2022-09-02 13:42:00,708,Dark Blue,2XL,298,8,2384,56,10,2,424,Jackets,1,273,633186,90,No Holiday
70,2022-09-16 21:40:00,799,Dark Blue,M,288,4,1152,45,15,2,201,Jackets,1,273,633186,90,No Holiday
53,2022-06-03 11:52:00,799,Dark Blue,L,288,1,288,36,5,2,262,Sweaters,4,277,553327,79,No Holiday
58,2022-09-12 08:59:00,708,Dark Blue,2XL,287,3,861,22,0,2,272,Dresses,0,273,563441,84,Winter Sale
62,2022-06-06 10:04:00,708,Dark Blue,XL,278,4,1112,22,20,5,333,Jeans,2,274,559255,83,No Holiday
115,2022-07-21 17:56:00,77,C,3XL,239,6,1434,31,10,1,412,T-Shirts,5,277,707980,99,No Holiday
46,2022-09-10 18:52:00,708,Dark Blue,3XL,278,3,834,51,10,1,185,T-Shirts,5,277,707980,99,No Holiday
252,2022-08-27 16:29:00,799,Dark Blue,M,288,4,1152,40,20,4,121,T-Shirts,5,277,707980,99,No Holiday
49,2022-09-10 06:09:00,708,Dark Blue,4XL,278,3,834,64,20,4,78,Dresses,0,273,563441,84,No Holiday
144,2022-09-06 08:41:00,799,Dark Blue,XL,288,10,2880,27,10,2,182,Jackets,1,273,633186,90,No Holiday
76,2022-07-10 10:24:00,89,Dark Blue,2XL,258,5,1290,46,20,1,340,Dresses,0,273,563441,84,No Holiday
139,2022-07-27 22:40:00,799,Dark Blue,L,266,7,1862,62,5,5,238,T-Shirts,5,277,707980,99,No Holiday
109,2022-09-25 08:53:00,799,Dark Blue,XL,278,6,1668,27,20,2,189,T-Shirts,5,277,707980,99,No Holiday
95,2022-07-15 07:54:00,1719,Gray Stripes,One Size,255,5,1275,38,5,3,494,Jackets,1,273,633186,90,Winter Sale
25,2022-08-08 15:11:00,239,Brown,3XL,239,10,2390,63,0,4,364,Sweaters,4,277,553327,79,No Holiday
52,2022-09-11 23:46:00,799,Dark Blue,M,265,10,2650,28,0,2,123,Sweaters,4,277,553327,79,No Holiday
34,2022-08-09 11:20:00,799,Dark Blue,XL,266,7,1862,21,20,3,254,T-Shirts,5,277,707980,99,New Year
30,2022-08-08 21:14:00,799,Dark Blue,M,266,10,2660,24,15,3,240,Dresses,0,273,563441,84,No Holiday
119,2022-09-29 10:15:00,799,Dark Blue,XL,288,6,1728,39,5,3,484,Jackets,1,273,633186,90,No Holiday
95,2022-09-21 13:05:00,799,Dark Blue,L,288,1,288,25,5,3,272,T-Shirts,5,277,707980,99,No Holiday
53,2022-09-11 08:29:00,61399,Dark Wash,M,278,3,834,55,20,3,369,Jeans,2,274,559255,83,EID
143,2022-09-06 20:41:00,708,Dark Blue,3XL,298,4,1192,29,20,5,181,Dresses,0,273,563441,84,Christmas
77,2022-07-10 12:05:00,1719,Thin Blue,One Size,268,8,2144,39,10,1,170,Jeans,2,274,559255,83,No Holiday
59,2022-06-06 00:06:00,799,Dark Blue,XL,264,10,2640,20,15,5,333,Jeans,2,274,559255,83,No Holiday
204,2022-08-15 19:15:00,239,White,3XL,245,6,1470,63,0,5,163,Dresses,0,273,563441,84,No Holiday
135,2022-09-04 17:14:00,9699,Dark Blue,One Size,288,1,288,62,20,4,108,Sweaters,4,277,553327,79,No Holiday
5,2022-06-11 14:46:00,799,Dark Blue,XL,264,9,2376,59,0,2,126,Jackets,1,273,633186,90,EID
82,2022-09-18 09:31:00,799,Dark Blue,L,288,1,288,18,15,4,161,T-Shirts,5,277,707980,99,No Holiday
134,2022-09-04 14:51:00,79,Light Blue,L,315,1,315,51,10,5,314,Dresses,0,273,563441,84,No Holiday
230,2022-08-20 18:19:00,799,Dark Blue,XL,288,2,576,41,5,4,201,Jackets,1,273,633186,90,No Holiday
92,2022-07-14 21:12:00,799,Dark Blue,XL,288,5,1440,33,20,1,99,Sweaters,4,277,553327,79,Summer Sale
54,2022-09-11 08:33:00,799,Dark Blue,M,265,6,1590,55,5,5,498,Dresses,0,273,563441,84,No Holiday
72,2022-09-17 13:44:00,799,Dark Blue,L,288,2,576,33,0,3,481,Jackets,1,273,633186,90,Christmas
242,2022-08-25 13:02:00,799,Dark Blue,XL,288,7,2016,60,20,4,126,Jeans,2,274,559255,83,No Holiday
264,2022-08-29 09:58:00,9699,Light Blue,One Size,288,6,1728,55,15,1,142,Dresses,0,273,563441,84,No Holiday
134,2022-09-04 14:51:00,79,Light Blue,XL,315,3,945,26,5,3,174,Sweaters,4,277,553327,79,No Holiday
14,2022-06-14 00:07:00,799,Dark Blue,M,264,3,792,64,20,2,432,Sweaters,4,277,553327,79,No Holiday
20,2022-06-15 21:22:00,799,Dark Blue,XL,264,5,1320,32,10,4,206,Jeans,2,274,559255,83,No Holiday
69,2022-06-06 03:56:00,77,A,3XL,288,5,1440,40,15,1,222,Jackets,1,273,633186,90,No Holiday
194,2022-08-14 01:07:00,799,Dark Blue,L,266,5,1330,47,15,4,430,Sweaters,4,277,553327,79,No Holiday
117,2022-09-28 19:18:00,708,Dark Blue,4XL,286,2,572,53,10,5,188,Jackets,1,273,633186,90,No Holiday
97,2022-09-21 16:28:00,799,Dark Blue,M,288,4,1152,33,20,1,393,Jackets,1,273,633186,90,No Holiday
48,2022-06-26 21:58:00,127,Mid Wash,One Size,238,8,1904,59,5,5,414,T-Shirts,5,277,707980,99,No Holiday
117,2022-09-28 19:18:00,708,Dark Blue,4XL,286,9,2574,53,10,5,188,Jackets,1,273,633186,90,No Holiday
75,2022-07-01 18:05:00,799,Dark Blue,XL,288,5,1440,62,5,4,113,Sweaters,4,277,553327,79,No Holiday
48,2022-09-10 20:41:00,218,Black,XL,318,1,318,51,10,5,170,Jeans,2,274,559255,83,No Holiday
65,2022-09-15 19:41:00,799,Dark Blue,XL,269,3,807,44,15,1,359,Dresses,0,273,563441,84,No Holiday
102,2022-07-17 18:47:00,799,Dark Blue,XL,288,3,864,53,0,1,242,Sweaters,4,277,553327,79,No Holiday
204,2022-08-15 19:15:00,339,Green,3XL,254,2,508,52,15,3,441,Jackets,1,273,633186,90,Summer Sale
144,2022-09-06 08:41:00,799,Dark Blue,XL,288,2,576,27,10,2,182,Jackets,1,273,633186,90,No Holiday
53,2022-09-11 08:29:00,61399,Dark Wash,M,278,4,1112,55,20,3,369,Jeans,2,274,559255,83,No Holiday
38,2022-06-23 13:08:00,708,Dark Blue,XL,278,10,2780,42,10,2,455,Dresses,0,273,563441,84,No Holiday
251,2022-08-26 09:23:00,799,Dark Blue,M,269,7,1883,63,20,4,169,Jackets,1,273,633186,90,No Holiday
24,2022-06-16 07:47:00,708,Dark Blue,3XL,278,6,1668,53,10,4,308,T-Shirts,5,277,707980,99,No Holiday
91,2022-09-02 13:42:00,799,Dark Blue,XL,288,6,1728,63,10,5,430,Dresses,0,273,563441,84,No Holiday
8,2022-08-31 18:50:00,79,Light Blue,L,297,4,1188,37,5,3,145,Jeans,2,274,559255,83,No Holiday
120,2022-07-23 13:54:00,799,Dark Blue,XL,266,6,1596,37,5,5,201,Dresses,0,273,563441,84,No Holiday
262,2022-08-29 16:41:00,799,Dark Blue,XL,288,5,1440,41,5,1,421,T-Shirts,5,277,707980,99,New Year
50,2022-06-27 10:08:00,799,Dark Blue,M,288,4,1152,36,5,1,352,T-Shirts,5,277,707980,99,No Holiday
122,2022-09-03 15:14:00,708,Dark Blue,2XL,298,1,298,32,20,1,52,Jackets,1,273,633186,90,No Holiday
262,2022-08-29 16:41:00,799,Dark Blue,XL,288,1,288,41,5,1,421,T-Shirts,5,277,707980,99,No Holiday
78,2022-07-10 15:57:00,708,Dark Blue,XL,298,3,894,51,10,1,226,Dresses,0,273,563441,84,No Holiday
85,2022-09-19 17:02:00,799,Dark Blue,XL,288,6,1728,38,10,3,328,Dresses,0,273,563441,84,No Holiday
102,2022-07-17 18:47:00,799,Dark Blue,XL,288,6,1728,53,0,1,242,Sweaters,4,277,553327,79,No Holiday
172,2022-07-07 20:34:00,799,Dark Blue,L,269,5,1345,33,0,1,282,T-Shirts,5,277,707980,99,No Holiday
88,2022-09-02 11:26:00,708,Dark Blue,2XL,298,10,2980,40,10,2,170,T-Shirts,5,277,707980,99,No Holiday
265,2022-08-03 20:42:00,3799,Grey Wash,M,268,6,1608,48,20,1,461,T-Shirts,5,277,707980,99,No Holiday
11,2022-08-04 12:30:00,77,B,3XL,239,3,717,61,5,4,259,T-Shirts,5,277,707980,99,No Holiday
69,2022-06-06 03:56:00,77,B,3XL,258,1,258,20,0,5,461,T-Shirts,5,277,707980,99,No Holiday
98,2022-09-21 06:30:00,799,Dark Blue,M,288,4,1152,24,20,3,101,Jeans,2,274,559255,83,No Holiday
146,2022-07-03 21:14:00,799,Dark Blue,M,288,5,1440,52,15,2,411,Sweaters,4,277,553327,79,No Holiday
83,2022-09-19 10:05:00,799,Dark Blue,M,288,7,2016,42,20,2,436,Jackets,1,273,633186,90,EID
142,2022-09-06 14:53:00,708,Dark Blue,2XL,298,6,1788,27,0,3,158,T-Shirts,5,277,707980,99,No Holiday
11,2022-06-12 21:16:00,708,Dark Blue,3XL,278,1,278,39,15,1,178,Dresses,0,273,563441,84,New Year
11,2022-06-12 21:16:00,708,Dark Blue,3XL,278,1,278,39,15,1,178,Dresses,0,273,563441,84,No Holiday
104,2022-09-23 12:15:00,799,Dark Blue,M,275,8,2200,60,20,3,191,Sweaters,4,277,553327,79,No Holiday
237,2022-08-23 22:41:00,799,Dark Blue,XL,288,1,288,24,10,2,482,Jeans,2,274,559255,83,No Holiday
31,2022-06-19 09:44:00,799,Dark Blue,XL,264,5,1320,55,15,1,214,Dresses,0,273,563441,84,Summer Sale
69,2022-09-16 20:39:00,799,Dark Blue,M,288,7,2016,25,0,1,228,Sweaters,4,277,553327,79,No Holiday
24,2022-06-16 07:47:00,708,Dark Blue,3XL,278,8,2224,53,10,4,308,T-Shirts,5,277,707980,99,No Holiday
152,2022-09-08 19:12:00,799,Dark Blue,L,288,5,1440,38,15,2,53,Jeans,2,274,559255,83,No Holiday
247,2022-08-26 16:08:00,799,Dark Blue,L,269,9,2421,50,10,1,199,Jackets,1,273,633186,90,No Holiday
43,2022-06-24 16:43:00,708,Dark Blue,3XL,278,5,1390,23,20,5,495,Sweaters,4,277,553327,79,No Holiday
145,2022-09-07 15:05:00,799,Dark Blue,L,288,1,288,45,5,3,363,Dresses,0,273,563441,84,No Holiday
88,2022-07-13 06:10:00,799,Dark Blue,L,288,3,864,32,5,3,312,Sweaters,4,277,553327,79,No Holiday
214,2022-08-16 08:39:00,799,Dark Blue,M,266,2,532,47,15,1,315,Jackets,1,273,633186,90,No Holiday
159,2022-09-09 13:08:00,708,Dark Blue,3XL,278,9,2502,22,5,4,375,Jackets,1,273,633186,90,No Holiday
140,2022-07-27 07:29:00,799,Dark Blue,XL,266,5,1330,44,10,2,283,Sweaters,4,277,553327,79,No Holiday
34,2022-08-09 11:20:00,799,Dark Blue,XL,266,1,266,21,20,3,254,T-Shirts,5,277,707980,99,EID
55,2022-09-12 16:46:00,708,Dark Blue,2XL,287,2,574,24,5,3,320,Jackets,1,273,633186,90,No Holiday
44,2022-06-24 06:47:00,89,Dark Blue,3XL,258,8,2064,31,0,4,493,Sweaters,4,277,553327,79,No Holiday
90,2022-07-14 18:29:00,799,Dark Blue,M,288,4,1152,49,0,3,128,Jeans,2,274,559255,83,No Holiday
20,2022-08-07 10:53:00,799,Dark Blue,XL,266,5,1330,25,0,4,248,Dresses,0,273,563441,84,No Holiday
134,2022-09-04 14:51:00,218,Black,XL,318,7,2226,55,20,2,192,Jeans,2,274,559255,83,New Year
61,2022-09-14 07:03:00,708,Dark Blue,XL,287,3,861,48,10,4,358,T-Shirts,5,277,707980,99,No Holiday
27,2022-08-08 19:18:00,799,Dark Blue,M,266,8,2128,63,0,3,496,Jeans,2,274,559255,83,No Holiday
22,2022-08-07 22:31:00,1719,Blue Stripes,One Size,248,9,2232,48,20,4,62,T-Shirts,5,277,707980,99,No Holiday
154,2022-07-30 20:54:00,799,Dark Blue,XL,266,6,1596,53,0,4,50,Jeans,2,274,559255,83,No Holiday
204,2022-08-15 19:15:00,239,White,3XL,245,10,2450,63,0,5,163,Dresses,0,273,563441,84,No Holiday
122,2022-09-03 15:14:00,708,Dark Blue,2XL,298,4,1192,32,20,1,52,Jackets,1,273,633186,90,Black Friday
168,2022-07-07 13:33:00,799,Dark Blue,XL,269,5,1345,37,10,5,318,Sweaters,4,277,553327,79,No Holiday
233,2022-08-22 07:06:00,1499,Dark Blue,XL,287,7,2009,64,5,3,85,T-Shirts,5,277,707980,99,EID
68,2022-09-16 17:50:00,799,Dark Blue,XL,288,6,1728,24,5,4,297,Jeans,2,274,559255,83,No Holiday
149,2022-09-08 15:28:00,708,Dark Blue,3XL,298,3,894,23,0,4,320,Jackets,1,273,633186,90,No Holiday
134,2022-09-04 14:51:00,79,Light Blue,3XL,315,8,2520,39,5,3,237,Jackets,1,273,633186,90,No Holiday
135,2022-09-04 17:14:00,9699,Dark Blue,One Size,288,10,2880,62,20,4,108,Sweaters,4,277,553327,79,No Holiday
46,2022-06-25 20:47:00,799,Dark Blue,M,288,7,2016,63,0,5,323,T-Shirts,5,277,707980,99,No Holiday
110,2022-09-26 13:19:00,799,Dark Blue,L,288,4,1152,29,0,1,378,T-Shirts,5,277,707980,99,No Holiday
149,2022-07-30 12:58:00,708,Dark Blue,3XL,298,5,1490,38,20,2,337,T-Shirts,5,277,707980,99,No Holiday
104,2022-07-18 19:05:00,799,Dark Blue,M,288,6,1728,45,20,2,199,Sweaters,4,277,553327,79,No Holiday
204,2022-08-15 19:15:00,239,White,3XL,245,7,1715,63,0,5,163,Dresses,0,273,563441,84,No Holiday
149,2022-09-08 15:28:00,708,Dark Blue,3XL,298,2,596,23,0,4,320,Jackets,1,273,633186,90,No Holiday
142,2022-07-29 14:52:00,799,Dark Blue,M,266,7,1862,51,5,1,480,Jeans,2,274,559255,83,No Holiday
55,2022-09-12 16:46:00,708,Dark Blue,2XL,287,6,1722,24,5,3,320,Jackets,1,273,633186,90,No Holiday
151,2022-09-08 16:47:00,799,Dark Blue,L,288,9,2592,28,10,2,375,T-Shirts,5,277,707980,99,No Holiday
112,2022-07-02 23:40:00,799,Dark Blue,XL,288,8,2304,58,20,2,60,Dresses,0,273,563441,84,Winter Sale
140,2022-07-27 07:29:00,799,Dark Blue,XL,266,3,798,44,10,2,283,Sweaters,4,277,553327,79,EID
69,2022-06-06 03:56:00,77,A,3XL,288,8,2304,40,15,1,222,Jackets,1,273,633186,90,Winter Sale
212,2022-08-16 23:53:00,799,Dark Blue,L,266,4,1064,47,5,2,161,T-Shirts,5,277,707980,99,Christmas
272,2022-08-30 07:10:00,799,Dark Blue,L,278,10,2780,35,10,5,352,T-Shirts,5,277,707980,99,No Holiday
79,2022-07-10 18:29:00,799,Dark Blue,XL,288,3,864,49,15,1,252,T-Shirts,5,277,707980,99,No Holiday
42,2022-06-24 14:13:00,708,Dark Blue,3XL,278,4,1112,43,0,2,181,Jackets,1,273,633186,90,No Holiday
105,2022-07-18 23:06:00,708,Dark Blue,XL,298,5,1490,58,10,5,253,Dresses,0,273,563441,84,No Holiday
36,2022-06-21 07:00:00,799,Dark Blue,L,264,3,792,59,5,2,319,T-Shirts,5,277,707980,99,No Holiday
54,2022-09-11 08:33:00,799,Dark Blue,M,265,3,795,55,5,5,498,Dresses,0,273,563441,84,Christmas
239,2022-08-24 14:34:00,799,Dark Blue,XL,288,6,1728,63,15,3,409,Sweaters,4,277,553327,79,No Holiday
125,2022-07-24 10:45:00,708,Dark Blue,2XL,298,4,1192,52,20,2,223,Jeans,2,274,559255,83,No Holiday
91,2022-09-02 13:42:00,799,Dark Blue,XL,288,8,2304,63,10,5,430,Dresses,0,273,563441,84,No Holiday
68,2022-06-06 22:15:00,708,Dark Blue,3XL,278,6,1668,37,20,3,304,Sweaters,4,277,553327,79,No Holiday
209,2022-08-16 13:51:00,799,Dark Blue,M,266,8,2128,20,15,5,117,Jeans,2,274,559255,83,No Holiday
93,2022-09-20 07:39:00,799,Dark Blue,L,288,5,1440,29,20,2,196,Jackets,1,273,633186,90,No Holiday
257,2022-08-28 15:43:00,799,Dark Blue,XL,288,3,864,31,10,1,118,Sweaters,4,277,553327,79,No Holiday
7,2022-06-11 19:54:00,708,Dark Blue,3XL,278,1,278,42,5,4,402,Jeans,2,274,559255,83,No Holiday
219,2022-08-17 04:12:00,799,Dark Blue,M,266,3,798,52,15,3,141,T-Shirts,5,277,707980,99,No Holiday
249,2022-08-26 20:39:00,799,Dark Blue,XL,269,2,538,26,20,4,100,Jeans,2,274,559255,83,No Holiday
37,2022-06-22 17:45:00,799,Dark Blue,XL,264,8,2112,38,0,4,493,Jackets,1,273,633186,90,No Holiday
162,2022-09-09 15:43:00,799,Dark Blue,M,265,7,1855,29,0,3,55,Sweaters,4,277,553327,79,No Holiday
159,2022-09-09 13:08:00,708,Dark Blue,3XL,278,7,1946,22,5,4,375,Jackets,1,273,633186,90,No Holiday
20,2022-06-15 21:22:00,799,Dark Blue,XL,264,6,1584,32,10,4,206,Jeans,2,274,559255,83,No Holiday
112,2022-09-26 08:45:00,799,Dark Blue,XL,288,7,2016,55,10,2,149,Jeans,2,274,559255,83,No Holiday
127,2022-07-24 07:27:00,799,Dark Blue,L,266,6,1596,53,10,4,291,Dresses,0,273,563441,84,No Holiday
131,2022-09-30 08:17:00,799,Dark Blue,M,278,9,2502,27,5,4,432,Jackets,1,273,633186,90,Black Friday
13,2022-08-05 12:18:00,799,Dark Blue,L,266,2,532,20,15,2,331,Jackets,1,273,633186,90,No Holiday
69,2022-06-06 03:56:00,1719,Thin Black,One Size,268,7,1876,58,20,3,478,Jeans,2,274,559255,83,No Holiday
42,2022-09-10 11:47:00,708,Dark Blue,2XL,278,6,1668,40,10,1,456,Dresses,0,273,563441,84,Christmas
48,2022-06-26 21:58:00,1719,Thin Blue,One Size,268,2,536,57,5,1,326,Sweaters,4,277,553327,79,No Holiday
18,2022-06-15 13:36:00,77,D,3XL,258,1,258,32,20,5,392,T-Shirts,5,277,707980,99,No Holiday
71,2022-06-08 12:32:00,799,Dark Blue,L,264,1,264,49,20,1,173,Jeans,2,274,559255,83,No Holiday
88,2022-09-02 11:26:00,708,Dark Blue,2XL,298,8,2384,40,10,2,170,T-Shirts,5,277,707980,99,No Holiday
19,2022-08-06 23:07:00,708,Dark Blue,2XL,298,8,2384,53,15,5,228,Sweaters,4,277,553327,79,Christmas
173,2022-09-09 07:22:00,799,Dark Blue,M,265,5,1325,37,10,2,90,T-Shirts,5,277,707980,99,No Holiday
26,2022-08-08 15:14:00,799,Dark Blue,M,266,6,1596,42,20,3,111,T-Shirts,5,277,707980,99,No Holiday
77,2022-07-10 12:05:00,1719,Thin Blue,One Size,268,10,2680,39,10,1,170,Jeans,2,274,559255,83,No Holiday
20,2022-06-15 21:22:00,799,Dark Blue,XL,264,8,2112,32,10,4,206,Jeans,2,274,559255,83,No Holiday
114,2022-07-20 18:57:00,799,Dark Blue,XL,288,5,1440,21,20,5,146,T-Shirts,5,277,707980,99,No Holiday
131,2022-07-26 15:15:00,1719,Blue Stripes,One Size,248,3,744,60,0,1,377,Dresses,0,273,563441,84,No Holiday
183,2022-08-10 21:08:00,3799,Grey Wash,XL,268,9,2412,41,0,5,401,Dresses,0,273,563441,84,No Holiday
106,2022-07-18 08:29:00,799,Dark Blue,M,288,7,2016,25,0,1,470,Jackets,1,273,633186,90,New Year
130,2022-07-26 11:20:00,799,Dark Blue,M,266,5,1330,52,0,3,142,T-Shirts,5,277,707980,99,No Holiday
233,2022-08-22 07:06:00,218,Black,XL,318,1,318,33,5,3,290,Sweaters,4,277,553327,79,No Holiday
142,2022-09-06 14:53:00,708,Dark Blue,2XL,298,7,2086,27,0,3,158,T-Shirts,5,277,707980,99,Black Friday
36,2022-06-21 07:00:00,799,Dark Blue,L,264,1,264,59,5,2,319,T-Shirts,5,277,707980,99,Black Friday
183,2022-08-10 21:08:00,3799,Grey Wash,XL,268,3,804,41,0,5,401,Dresses,0,273,563441,84,No Holiday
160,2022-09-09 14:38:00,708,Dark Blue,4XL,278,1,278,57,15,1,219,Sweaters,4,277,553327,79,No Holiday
30,2022-08-08 21:14:00,799,Dark Blue,M,266,3,798,24,15,3,240,Dresses,0,273,563441,84,No Holiday
114,2022-09-27 05:15:00,708,Dark Blue,2XL,298,1,298,64,20,2,401,Dresses,0,273,563441,84,No Holiday
159,2022-09-09 13:08:00,708,Dark Blue,3XL,278,6,1668,22,5,4,375,Jackets,1,273,633186,90,No Holiday
27,2022-08-08 19:18:00,799,Dark Blue,M,266,8,2128,63,0,3,496,Jeans,2,274,559255,83,Christmas
3,2022-08-30 09:42:00,799,Dark Blue,XL,278,2,556,47,10,1,172,Jeans,2,274,559255,83,No Holiday
110,2022-09-26 13:19:00,799,Dark Blue,L,288,9,2592,29,0,1,378,T-Shirts,5,277,707980,99,No Holiday
71,2022-06-08 12:32:00,799,Dark Blue,L,264,4,1056,49,20,1,173,Jeans,2,274,559255,83,No Holiday
46,2022-09-10 18:52:00,708,Dark Blue,3XL,278,1,278,51,10,1,185,T-Shirts,5,277,707980,99,No Holiday
119,2022-09-29 10:15:00,799,Dark Blue,XL,288,4,1152,39,5,3,484,Jackets,1,273,633186,90,No Holiday
78,2022-09-17 08:21:00,799,Dark Blue,M,288,7,2016,52,20,3,246,Sweaters,4,277,553327,79,No Holiday
92,2022-07-14 21:12:00,799,Dark Blue,XL,288,1,288,33,20,1,99,Sweaters,4,277,553327,79,No Holiday
20,2022-06-15 21:22:00,799,Dark Blue,XL,264,4,1056,32,10,4,206,Jeans,2,274,559255,83,No Holiday
152,2022-07-30 16:03:00,799,Dark Blue,XL,266,10,2660,60,10,4,381,T-Shirts,5,277,707980,99,No Holiday
237,2022-08-23 22:41:00,799,Dark Blue,XL,288,9,2592,24,10,2,482,Jeans,2,274,559255,83,No Holiday
98,2022-07-16 20:40:00,799,Dark Blue,XL,288,10,2880,44,0,2,386,Jackets,1,273,633186,90,No Holiday
87,2022-09-19 22:28:00,799,Dark Blue,XL,288,10,2880,60,5,4,316,Jackets,1,273,633186,90,Summer Sale
74,2022-06-09 06:41:00,799,Dark Blue,M,264,2,528,61,15,5,60,Jeans,2,274,559255,83,No Holiday
46,2022-06-25 20:47:00,799,Dark Blue,M,288,9,2592,63,0,5,323,T-Shirts,5,277,707980,99,No Holiday
89,2022-09-02 11:31:00,708,Dark Blue,2XL,298,6,1788,36,10,3,437,Jackets,1,273,633186,90,No Holiday
55,2022-09-12 16:46:00,708,Dark Blue,2XL,287,10,2870,24,5,3,320,Jackets,1,273,633186,90,No Holiday
39,2022-09-01 12:15:00,799,Dark Blue,XL,288,6,1728,34,0,4,97,Jeans,2,274,559255,83,Summer Sale
242,2022-08-25 13:02:00,799,Dark Blue,XL,288,3,864,60,20,4,126,Jeans,2,274,559255,83,No Holiday
24,2022-06-16 07:47:00,708,Dark Blue,3XL,278,1,278,53,10,4,308,T-Shirts,5,277,707980,99,No Holiday
20,2022-06-15 21:22:00,799,Dark Blue,XL,264,2,528,32,10,4,206,Jeans,2,274,559255,83,No Holiday
273,2022-08-30 08:58:00,799,Dark Blue,L,278,6,1668,49,5,3,238,Sweaters,4,277,553327,79,No Holiday
212,2022-08-16 23:53:00,799,Dark Blue,L,266,3,798,47,5,2,161,T-Shirts,5,277,707980,99,No Holiday
122,2022-09-03 15:14:00,708,Dark Blue,2XL,298,4,1192,32,20,1,52,Jackets,1,273,633186,90,No Holiday
34,2022-08-09 11:20:00,799,Dark Blue,XL,266,7,1862,21,20,3,254,T-Shirts,5,277,707980,99,Black Friday
228,2022-08-20 11:49:00,799,Dark Blue,XL,288,10,2880,32,10,4,467,Sweaters,4,277,553327,79,No Holiday
112,2022-09-26 08:45:00,799,Dark Blue,XL,288,8,2304,55,10,2,149,Jeans,2,274,559255,83,No Holiday
20,2022-08-07 10:53:00,799,Dark Blue,XL,266,10,2660,25,0,4,248,Dresses,0,273,563441,84,No Holiday
158,2022-07-31 18:25:00,628,Blue,XL,268,5,1340,46,10,5,416,Sweaters,4,277,553327,79,No Holiday
245,2022-08-26 14:36:00,799,Dark Blue,L,269,8,2152,28,0,3,355,Jackets,1,273,633186,90,No Holiday
103,2022-09-22 23:11:00,799,Dark Blue,XL,275,1,275,25,0,4,79,Jackets,1,273,633186,90,No Holiday
8,2022-06-11 21:09:00,708,Dark Blue,XL,278,8,2224,18,0,5,282,Jackets,1,273,633186,90,No Holiday
74,2022-09-17 19:24:00,799,Dark Blue,XL,288,7,2016,23,5,1,62,T-Shirts,5,277,707980,99,Christmas
125,2022-07-24 10:45:00,708,Dark Blue,2XL,298,5,1490,52,20,2,223,Jeans,2,274,559255,83,No Holiday
16,2022-08-06 00:37:00,799,Dark Blue,M,266,5,1330,61,10,1,85,Jeans,2,274,559255,83,No Holiday
169,2022-07-07 13:34:00,799,Dark Blue,L,269,6,1614,46,10,2,93,T-Shirts,5,277,707980,99,No Holiday
240,2022-08-24 19:51:00,799,Dark Blue,L,288,3,864,18,20,5,321,T-Shirts,5,277,707980,99,No Holiday
168,2022-07-07 13:33:00,799,Dark Blue,XL,269,10,2690,37,10,5,318,Sweaters,4,277,553327,79,No Holiday
251,2022-08-26 09:23:00,799,Dark Blue,M,269,5,1345,63,20,4,169,Jackets,1,273,633186,90,No Holiday
6,2022-08-31 15:28:00,799,Dark Blue,M,278,2,556,19,10,1,393,T-Shirts,5,277,707980,99,No Holiday
145,2022-09-07 15:05:00,799,Dark Blue,L,288,2,576,45,5,3,363,Dresses,0,273,563441,84,No Holiday
144,2022-07-29 23:52:00,799,Dark Blue,M,266,7,1862,54,20,2,315,Jackets,1,273,633186,90,No Holiday
259,2022-08-28 22:10:00,708,Dark Blue,XL,298,7,2086,25,15,1,118,Dresses,0,273,563441,84,No Holiday
98,2022-09-21 06:30:00,799,Dark Blue,M,288,9,2592,24,20,3,101,Jeans,2,274,559255,83,No Holiday
16,2022-08-06 00:37:00,799,Dark Blue,M,266,10,2660,61,10,1,85,Jeans,2,274,559255,83,No Holiday
47,2022-09-10 02:31:00,799,Dark Blue,XL,265,4,1060,34,0,2,399,Jackets,1,273,633186,90,No Holiday
185,2022-08-11 21:03:00,799,Dark Blue,L,266,5,1330,59,20,3,276,Jeans,2,274,559255,83,No Holiday
201,2022-08-15 12:38:00,799,Dark Blue,XL,266,9,2394,24,20,4,62,T-Shirts,5,277,707980,99,No Holiday
205,2022-08-15 02:40:00,708,Dark Blue,3XL,277,4,1108,47,0,2,496,Dresses,0,273,563441,84,No Holiday
153,2022-09-08 19:32:00,799,Dark Blue,M,288,10,2880,48,0,2,453,Jeans,2,274,559255,83,No Holiday
261,2022-08-28 08:39:00,799,Dark Blue,XL,288,3,864,49,20,4,324,Sweaters,4,277,553327,79,No Holiday
255,2022-08-27 23:31:00,89,Light Blue,2XL,258,3,774,34,15,2,426,Dresses,0,273,563441,84,No Holiday
216,2022-08-17 15:22:00,61399,Mid Wash,XL,278,3,834,33,10,1,176,Jeans,2,274,559255,83,No Holiday
